packet_id,recv_time,speed_mps,yaw_rate,steer_angle,accel_long,accel_lat,throttle,brake,gear,rpm,wheel_speed_fl,wheel_speed_fr,wheel_speed_rl,wheel_speed_rr,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,pos_x,pos_y,pos_z,lap_count,lap_time_ms,flags
5298,846606.296,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5299,846606.312,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5300,846606.328,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5301,846606.359,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5302,846606.359,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5303,846606.375,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5304,846606.406,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5305,846606.406,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5306,846606.437,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,411
5307,846606.453,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5308,846606.453,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5309,846606.484,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5310,846606.484,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5311,846606.515,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5312,846606.531,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5313,846606.546,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5314,846606.562,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5315,846606.578,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5316,846606.593,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5317,846606.609,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5318,846606.64,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5319,846606.656,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5320,846606.671,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5321,846606.687,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5322,846606.703,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5323,846606.718,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5324,846606.734,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5325,846606.75,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5326,846606.765,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5327,846606.781,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,155
5328,846606.796,34.95767593383789,-0.44140565395355225,-0.6575620174407959,-4.830361843109131,14.720720291137695,0,59,3,4920.0,-101.72305297851562,-98.86780548095703,-98.3369140625,-97.33723449707031,68.45234680175781,69.31394958496094,71.03058624267578,71.5550765991211,-115.37203979492188,24.43543815612793,-161.36727905273438,1,-1,153
5329,846606.828,34.87174606323242,-0.3349739909172058,-0.38771817088127136,-4.469575881958008,7.712726593017578,0,38,3,4925.0,-102.51787567138672,-99.22578430175781,-98.44599914550781,-97.44108581542969,68.45087432861328,69.31195831298828,71.03263092041016,71.55382537841797,-114.79924774169922,24.459169387817383,-161.26632690429688,1,-1,153
5330,846606.828,34.87174606323242,-0.3349739909172058,-0.38771817088127136,-4.469575881958008,7.712726593017578,0,38,3,4925.0,-102.51787567138672,-99.22578430175781,-98.44599914550781,-97.44108581542969,68.45087432861328,69.31195831298828,71.03263092041016,71.55382537841797,-114.79924774169922,24.459169387817383,-161.26632690429688,1,-1,153
5331,846606.843,34.87174606323242,-0.3349739909172058,-0.38771817088127136,-4.469575881958008,7.712726593017578,0,38,3,4925.0,-102.51787567138672,-99.22578430175781,-98.44599914550781,-97.44108581542969,68.45087432861328,69.31195831298828,71.03263092041016,71.55382537841797,-114.79924774169922,24.459169387817383,-161.26632690429688,1,-1,153
5332,846606.875,34.87174606323242,-0.3349739909172058,-0.38771817088127136,-4.469575881958008,7.712726593017578,0,38,3,4925.0,-102.51787567138672,-99.22578430175781,-98.44599914550781,-97.44108581542969,68.45087432861328,69.31195831298828,71.03263092041016,71.55382537841797,-114.79924774169922,24.459169387817383,-161.26632690429688,1,-1,153
5333,846606.89,34.87174606323242,-0.3349739909172058,-0.38771817088127136,-4.469575881958008,7.712726593017578,0,38,3,4925.0,-102.51787567138672,-99.22578430175781,-98.44599914550781,-97.44108581542969,68.45087432861328,69.31195831298828,71.03263092041016,71.55382537841797,-114.79924774169922,24.459169387817383,-161.26632690429688,1,-1,153
5334,846606.921,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5335,846606.921,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5336,846606.937,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5337,846606.953,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5338,846606.968,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5339,846606.984,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5340,846607.0,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5341,846607.015,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5342,846607.031,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5343,846607.046,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5344,846607.062,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5345,846607.078,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5346,846607.093,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5347,846607.125,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5348,846607.125,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5349,846607.14,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5350,846607.171,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5351,846607.187,22.215492248535156,-0.01061319187283516,-0.38771817088127136,-0.07895459234714508,0.6829147934913635,45,0,1,1716.0,-65.36215209960938,-65.31536865234375,-63.39210891723633,-63.39210891723633,69.99903869628906,69.99908447265625,69.99906158447266,69.99906158447266,260.6280822753906,7.868681907653809,-263.0209655761719,0,-1,157
5352,846607.203,22.216516494750977,-0.012956306338310242,-0.0024873651564121246,0.39331886172294617,0.18075700104236603,56,0,1,2982.0,-65.37262725830078,-65.31717681884766,-63.56493377685547,-63.56493377685547,69.9980697631836,69.99812316894531,69.99813079833984,69.99813079833984,260.2575988769531,7.879853248596191,-263.0213317871094,0,-1,153
5353,846607.218,22.22150993347168,-0.012759052217006683,-0.0032402994111180305,0.6285216212272644,0.07528495788574219,63,0,1,3816.0,-65.39066314697266,-65.33590698242188,-63.67867660522461,-63.67867660522461,69.9970932006836,69.99714660644531,69.9972152709961,69.99722290039062,259.88702392578125,7.89139461517334,-263.021728515625,0,-1,153
5354,846607.234,22.228723526000977,-0.011392856948077679,-0.0038212512154132128,0.7606542110443115,0.10747293382883072,67,0,1,4339.0,-65.4117431640625,-65.36285400390625,-63.72455596923828,-63.72455596923828,69.99610900878906,69.99616241455078,69.9963150024414,69.99633026123047,259.5163269042969,7.903292655944824,-263.0220947265625,0,-1,153
5355,846607.25,22.23628807067871,-0.009649287909269333,-0.004250247962772846,0.7792150378227234,0.12829789519309998,70,0,1,4660.0,-65.4313735961914,-65.3900146484375,-63.74075698852539,-63.74075698852539,69.99510955810547,69.99516296386719,69.99540710449219,69.99542999267578,259.1454772949219,7.915493488311768,-263.0225524902344,0,-1,153
5356,846607.265,22.24337387084961,-0.008031518198549747,-0.004561256617307663,0.7524814009666443,0.12762878835201263,71,0,1,4856.0,-65.44771575927734,-65.413330078125,-63.72016525268555,-63.72016525268555,69.99410247802734,69.99415588378906,69.99449157714844,69.99451446533203,258.7745666503906,7.9279327392578125,-263.0229797363281,0,-1,153
5357,846607.281,22.249181747436523,-0.006760886870324612,-0.004789877217262983,0.671351432800293,0.11371616274118423,71,0,1,4972.0,-65.45904541015625,-65.43008422851562,-63.657081604003906,-63.657081604003906,69.99308013916016,69.9931411743164,69.9935531616211,69.99357604980469,258.403564453125,7.940525054931641,-263.0235290527344,0,-1,153
5358,846607.296,22.25269889831543,-0.0060066781006753445,-0.005007705185562372,0.5350419878959656,0.10827413201332092,71,0,1,5044.0,-65.46286010742188,-65.43712615966797,-63.61122131347656,-63.61122131347656,69.99205017089844,69.99211120605469,69.99258422851562,69.99260711669922,258.03253173828125,7.953155517578125,-263.0240783691406,0,-1,153
5359,846607.312,22.25452995300293,-0.006625772453844547,-0.005349618382751942,0.432621031999588,0.17314475774765015,72,0,1,5095.0,-65.46675872802734,-65.43833923339844,-63.619354248046875,-63.619354248046875,69.99100494384766,69.99107360839844,69.99159240722656,69.99161529541016,257.6614685058594,7.965795993804932,-263.0246887207031,0,-1,153
5360,846607.343,22.255992889404297,-0.006721236743032932,-0.0056187924928963184,0.4141777753829956,0.11347801238298416,72,0,1,5130.0,-65.46998596191406,-65.4413070678711,-63.63660430908203,-63.63660430908203,69.98995208740234,69.99002838134766,69.99059295654297,69.99061584472656,257.2904052734375,7.9784088134765625,-263.0253601074219,0,-1,153
5361,846607.343,22.257505416870117,-0.0065895370207726955,-0.005855736322700977,0.4102628529071808,0.08855017274618149,72,0,1,5156.0,-65.47430419921875,-65.44608306884766,-63.674495697021484,-63.674495697021484,69.9888916015625,69.98896789550781,69.98958587646484,69.98960876464844,256.9192810058594,7.9909515380859375,-263.02606201171875,0,-1,153
5362,846607.359,22.25947380065918,-0.006511949468404055,-0.006098232697695494,0.44362252950668335,0.09728507697582245,73,0,1,5171.0,-65.47954559326172,-65.45162963867188,-63.698150634765625,-63.698150634765625,69.98782348632812,69.98789978027344,69.98857116699219,69.98860168457031,256.54815673828125,8.003403663635254,-263.0267639160156,0,-1,153
5363,846607.39,22.261775970458984,-0.006593550089746714,-0.006336231715977192,0.45940297842025757,0.11443932354450226,73,0,1,5179.0,-65.48670196533203,-65.45846557617188,-63.698299407958984,-63.698299407958984,69.98674011230469,69.98682403564453,69.987548828125,69.98758697509766,256.1769714355469,8.015783309936523,-263.0275573730469,0,-1,153
5364,846607.406,22.26371955871582,-0.006624427158385515,-0.006552424281835556,0.4403587579727173,0.09640227258205414,73,0,1,5178.0,-65.49295043945312,-65.46460723876953,-63.665069580078125,-63.665069580078125,69.98564910888672,69.98573303222656,69.98651885986328,69.98655700683594,255.80575561523438,8.028078079223633,-263.02838134765625,0,-1,153
5365,846607.421,22.264568328857422,-0.006524703465402126,-0.006754857487976551,0.3700059652328491,0.09039978682994843,73,0,1,5174.0,-65.49758911132812,-65.46961975097656,-63.620845794677734,-63.620845794677734,69.98455047607422,69.98463439941406,69.9854736328125,69.98551177978516,255.43450927734375,8.040277481079102,-263.02923583984375,0,-1,153
5366,846607.437,22.264314651489258,-0.006307274103164673,-0.006948448251932859,0.31178978085517883,0.09908615052700043,74,0,1,5172.0,-65.49583435058594,-65.46876525878906,-63.592166900634766,-63.592166900634766,69.98344421386719,69.98352813720703,69.98441314697266,69.98445129394531,255.06326293945312,8.052425384521484,-263.0301208496094,0,-1,153
5367,846607.453,22.263418197631836,-0.006219678558409214,-0.007138649933040142,0.26866135001182556,0.11841218918561935,75,0,1,5176.0,-65.49182891845703,-65.46512603759766,-63.615203857421875,-63.615203857421875,69.9823226928711,69.98241424560547,69.98333740234375,69.9833755493164,254.69204711914062,8.06452751159668,-263.031005859375,0,-1,153
5368,846607.468,22.26308822631836,-0.0062623354606330395,-0.007317530456930399,0.3034827411174774,0.1214124783873558,75,0,1,5184.0,-65.4885025024414,-65.46165466308594,-63.658729553222656,-63.658729553222656,69.98119354248047,69.98129272460938,69.98225402832031,69.98229217529297,254.3208465576172,8.076594352722168,-263.031982421875,0,-1,153
5369,846607.484,22.263721466064453,-0.006069944240152836,-0.007463740650564432,0.3567497134208679,0.09832341969013214,75,0,1,5188.0,-65.48892974853516,-65.46292114257812,-63.684104919433594,-63.684104919433594,69.98005676269531,69.98015594482422,69.98117065429688,69.98120880126953,253.9496307373047,8.08862590789795,-263.032958984375,0,-1,153
